KRI_ID,VALUE,DATE
3,30.19,2022-06-21 00:00:00
3,28.95,2022-06-22 00:00:00
3,29.05,2022-06-23 00:00:00
3,27.23,2022-06-24 00:00:00
3,26.95,2022-06-27 00:00:00
3,28.36,2022-06-28 00:00:00
3,28.16,2022-06-29 00:00:00
3,28.71,2022-06-30 00:00:00
3,26.7,2022-07-01 00:00:00
3,27.53,2022-07-04 00:00:00
3,27.54,2022-07-05 00:00:00
3,26.73,2022-07-06 00:00:00
3,26.08,2022-07-07 00:00:00
3,24.64,2022-07-08 00:00:00
3,26.17,2022-07-11 00:00:00
3,27.29,2022-07-12 00:00:00
3,26.82,2022-07-13 00:00:00
3,26.4,2022-07-14 00:00:00
3,24.23,2022-07-15 00:00:00
3,25.3,2022-07-18 00:00:00
3,24.5,2022-07-19 00:00:00
3,23.88,2022-07-20 00:00:00
3,23.11,2022-07-21 00:00:00
3,23.03,2022-07-22 00:00:00
3,23.36,2022-07-25 00:00:00
3,24.69,2022-07-26 00:00:00
3,23.24,2022-07-27 00:00:00
3,22.33,2022-07-28 00:00:00
3,21.33,2022-07-29 00:00:00
3,22.84,2022-08-01 00:00:00
3,23.93,2022-08-02 00:00:00
3,21.95,2022-08-03 00:00:00
3,21.44,2022-08-04 00:00:00
3,21.15,2022-08-05 00:00:00
3,21.29,2022-08-08 00:00:00
3,21.77,2022-08-09 00:00:00
3,19.74,2022-08-10 00:00:00
3,20.2,2022-08-11 00:00:00
3,19.53,2022-08-12 00:00:00
3,19.95,2022-08-15 00:00:00
3,19.69,2022-08-16 00:00:00
3,19.9,2022-08-17 00:00:00
3,19.56,2022-08-18 00:00:00
3,20.6,2022-08-19 00:00:00
3,23.8,2022-08-22 00:00:00
3,24.11,2022-08-23 00:00:00
3,22.82,2022-08-24 00:00:00
3,21.78,2022-08-25 00:00:00
3,25.56,2022-08-26 00:00:00
3,26.21,2022-08-29 00:00:00
3,26.21,2022-08-30 00:00:00
3,25.87,2022-08-31 00:00:00
3,25.56,2022-09-01 00:00:00
3,25.47,2022-09-02 00:00:00
3,25.99,2022-09-05 00:00:00
3,26.91,2022-09-06 00:00:00
3,24.64,2022-09-07 00:00:00
3,23.61,2022-09-08 00:00:00
3,22.79,2022-09-09 00:00:00
3,23.87,2022-09-12 00:00:00
3,27.27,2022-09-13 00:00:00
3,26.16,2022-09-14 00:00:00
3,26.27,2022-09-15 00:00:00
3,26.3,2022-09-16 00:00:00
3,25.76,2022-09-19 00:00:00
3,27.16,2022-09-20 00:00:00
3,27.99,2022-09-21 00:00:00
3,27.35,2022-09-22 00:00:00
3,29.92,2022-09-23 00:00:00
3,32.26,2022-09-26 00:00:00
3,32.6,2022-09-27 00:00:00
3,30.18,2022-09-28 00:00:00
3,31.84,2022-09-29 00:00:00
3,31.62,2022-09-30 00:00:00
3,30.1,2022-10-03 00:00:00
3,29.07,2022-10-04 00:00:00
3,28.55,2022-10-05 00:00:00
3,30.52,2022-10-06 00:00:00
3,31.36,2022-10-07 00:00:00
3,32.45,2022-10-10 00:00:00
3,33.63,2022-10-11 00:00:00
3,33.57,2022-10-12 00:00:00
3,31.94,2022-10-13 00:00:00
3,32.02,2022-10-14 00:00:00
3,31.37,2022-10-17 00:00:00
3,30.5,2022-10-18 00:00:00
3,30.76,2022-10-19 00:00:00
3,29.98,2022-10-20 00:00:00
3,29.69,2022-10-21 00:00:00
3,29.85,2022-10-24 00:00:00
3,28.46,2022-10-25 00:00:00
3,27.28,2022-10-26 00:00:00
3,27.39,2022-10-27 00:00:00
3,25.75,2022-10-28 00:00:00
3,25.88,2022-10-31 00:00:00
3,25.81,2022-11-01 00:00:00
3,25.86,2022-11-02 00:00:00
3,25.3,2022-11-03 00:00:00
3,24.55,2022-11-04 00:00:00
3,24.35,2022-11-07 00:00:00
3,25.54,2022-11-08 00:00:00
3,26.09,2022-11-09 00:00:00
3,23.53,2022-11-10 00:00:00
3,22.52,2022-11-11 00:00:00
3,23.73,2022-11-14 00:00:00
3,24.54,2022-11-15 00:00:00
3,24.11,2022-11-16 00:00:00
3,23.93,2022-11-17 00:00:00
3,23.12,2022-11-18 00:00:00
3,22.36,2022-11-21 00:00:00
3,21.29,2022-11-22 00:00:00
3,20.35,2022-11-23 00:00:00
3,20.42,2022-11-24 00:00:00
3,20.5,2022-11-25 00:00:00
3,22.21,2022-11-28 00:00:00
3,21.89,2022-11-29 00:00:00
3,20.58,2022-11-30 00:00:00
3,19.84,2022-12-01 00:00:00
3,19.06,2022-12-02 00:00:00
3,20.75,2022-12-05 00:00:00
3,22.17,2022-12-06 00:00:00
3,22.68,2022-12-07 00:00:00
3,22.29,2022-12-08 00:00:00
3,22.83,2022-12-09 00:00:00
3,25.0,2022-12-12 00:00:00
3,22.55,2022-12-13 00:00:00
3,21.14,2022-12-14 00:00:00
3,22.83,2022-12-15 00:00:00
3,22.62,2022-12-16 00:00:00
3,22.42,2022-12-19 00:00:00
3,21.48,2022-12-20 00:00:00
3,20.07,2022-12-21 00:00:00
3,21.97,2022-12-22 00:00:00
3,20.87,2022-12-23 00:00:00
3,21.65,2022-12-27 00:00:00
3,22.14,2022-12-28 00:00:00
3,21.44,2022-12-29 00:00:00
3,21.67,2022-12-30 00:00:00
3,22.9,2023-01-03 00:00:00
3,22.01,2023-01-04 00:00:00
3,22.46,2023-01-05 00:00:00
3,21.13,2023-01-06 00:00:00
3,21.97,2023-01-09 00:00:00
3,20.58,2023-01-10 00:00:00
3,21.09,2023-01-11 00:00:00
3,18.83,2023-01-12 00:00:00
3,18.35,2023-01-13 00:00:00
3,19.49,2023-01-16 00:00:00
3,19.36,2023-01-17 00:00:00
3,20.34,2023-01-18 00:00:00
3,20.52,2023-01-19 00:00:00
3,19.85,2023-01-20 00:00:00
3,19.81,2023-01-23 00:00:00
3,19.2,2023-01-24 00:00:00
3,19.08,2023-01-25 00:00:00
3,18.73,2023-01-26 00:00:00
3,18.51,2023-01-27 00:00:00
3,19.94,2023-01-30 00:00:00
3,19.4,2023-01-31 00:00:00
3,17.87,2023-02-01 00:00:00
3,18.73,2023-02-02 00:00:00
3,18.33,2023-02-03 00:00:00
3,19.43,2023-02-06 00:00:00
3,18.66,2023-02-07 00:00:00
3,19.63,2023-02-08 00:00:00
3,20.71,2023-02-09 00:00:00
3,20.53,2023-02-10 00:00:00
3,20.34,2023-02-13 00:00:00
3,18.91,2023-02-14 00:00:00
3,18.23,2023-02-15 00:00:00
3,20.17,2023-02-16 00:00:00
3,20.02,2023-02-17 00:00:00
3,21.23,2023-02-20 00:00:00
3,22.87,2023-02-21 00:00:00
3,22.29,2023-02-22 00:00:00
3,21.14,2023-02-23 00:00:00
3,21.67,2023-02-24 00:00:00
3,20.95,2023-02-27 00:00:00
3,20.7,2023-02-28 00:00:00
3,20.58,2023-03-01 00:00:00
3,19.59,2023-03-02 00:00:00
3,18.49,2023-03-03 00:00:00
3,18.61,2023-03-06 00:00:00
3,19.59,2023-03-07 00:00:00
3,19.11,2023-03-08 00:00:00
3,22.61,2023-03-09 00:00:00
3,24.8,2023-03-10 00:00:00
3,26.52,2023-03-13 00:00:00
3,23.73,2023-03-14 00:00:00
3,26.14,2023-03-15 00:00:00
3,22.99,2023-03-16 00:00:00
3,25.51,2023-03-17 00:00:00
3,24.15,2023-03-20 00:00:00
3,21.38,2023-03-21 00:00:00
3,22.26,2023-03-22 00:00:00
3,22.61,2023-03-23 00:00:00
3,21.74,2023-03-24 00:00:00
3,20.6,2023-03-27 00:00:00
3,19.97,2023-03-28 00:00:00
3,19.12,2023-03-29 00:00:00
3,19.02,2023-03-30 00:00:00
3,18.7,2023-03-31 00:00:00
3,18.55,2023-04-03 00:00:00
3,19.0,2023-04-04 00:00:00
3,19.08,2023-04-05 00:00:00
3,18.4,2023-04-06 00:00:00
3,18.97,2023-04-10 00:00:00
3,19.1,2023-04-11 00:00:00
3,19.09,2023-04-12 00:00:00
3,17.8,2023-04-13 00:00:00
3,17.07,2023-04-14 00:00:00
3,16.95,2023-04-17 00:00:00
3,16.83,2023-04-18 00:00:00
3,16.46,2023-04-19 00:00:00
3,17.17,2023-04-20 00:00:00
3,16.77,2023-04-21 00:00:00
3,16.89,2023-04-24 00:00:00
3,18.76,2023-04-25 00:00:00
3,18.84,2023-04-26 00:00:00
3,17.03,2023-04-27 00:00:00
3,15.78,2023-04-28 00:00:00
3,16.08,2023-05-01 00:00:00
3,17.78,2023-05-02 00:00:00
3,18.34,2023-05-03 00:00:00
3,20.09,2023-05-04 00:00:00
3,17.19,2023-05-05 00:00:00
3,16.98,2023-05-08 00:00:00
3,17.71,2023-05-09 00:00:00
3,16.94,2023-05-10 00:00:00
3,16.93,2023-05-11 00:00:00
3,17.03,2023-05-12 00:00:00
3,17.12,2023-05-15 00:00:00
3,17.99,2023-05-16 00:00:00
3,16.87,2023-05-17 00:00:00
3,16.05,2023-05-18 00:00:00
3,16.81,2023-05-19 00:00:00
3,17.21,2023-05-22 00:00:00
3,18.53,2023-05-23 00:00:00
3,20.03,2023-05-24 00:00:00
3,19.14,2023-05-25 00:00:00
3,17.95,2023-05-26 00:00:00
3,17.46,2023-05-29 00:00:00
3,17.46,2023-05-30 00:00:00
3,17.94,2023-05-31 00:00:00
3,15.65,2023-06-01 00:00:00
3,14.6,2023-06-02 00:00:00
3,14.73,2023-06-05 00:00:00
3,13.96,2023-06-06 00:00:00
3,13.94,2023-06-07 00:00:00
3,13.65,2023-06-08 00:00:00
3,13.83,2023-06-09 00:00:00
3,15.01,2023-06-12 00:00:00
3,14.61,2023-06-13 00:00:00
3,13.88,2023-06-14 00:00:00
3,14.5,2023-06-15 00:00:00
3,13.54,2023-06-16 00:00:00
3,14.19,2023-06-19 00:00:00
3,13.88,2023-06-20 00:00:00
3,13.2,2023-06-21 00:00:00
3,12.91,2023-06-22 00:00:00
3,13.44,2023-06-23 00:00:00
3,14.25,2023-06-26 00:00:00
3,13.74,2023-06-27 00:00:00
3,13.43,2023-06-28 00:00:00
3,13.54,2023-06-29 00:00:00
3,13.59,2023-06-30 00:00:00
3,13.57,2023-07-03 00:00:00
3,13.7,2023-07-04 00:00:00
3,14.18,2023-07-05 00:00:00
3,15.44,2023-07-06 00:00:00
3,14.83,2023-07-07 00:00:00
3,15.07,2023-07-10 00:00:00
3,14.84,2023-07-11 00:00:00
3,13.54,2023-07-12 00:00:00
3,13.61,2023-07-13 00:00:00
3,13.34,2023-07-14 00:00:00
3,13.48,2023-07-17 00:00:00
3,13.3,2023-07-18 00:00:00
3,13.76,2023-07-19 00:00:00
3,13.99,2023-07-20 00:00:00
3,13.6,2023-07-21 00:00:00
3,13.91,2023-07-24 00:00:00
3,13.86,2023-07-25 00:00:00
3,13.19,2023-07-26 00:00:00
3,14.41,2023-07-27 00:00:00
3,13.33,2023-07-28 00:00:00
3,13.63,2023-07-31 00:00:00
3,13.93,2023-08-01 00:00:00
3,16.09,2023-08-02 00:00:00
3,15.92,2023-08-03 00:00:00
3,17.1,2023-08-04 00:00:00
3,15.77,2023-08-07 00:00:00
3,15.99,2023-08-08 00:00:00
3,15.96,2023-08-09 00:00:00
3,15.85,2023-08-10 00:00:00
3,14.84,2023-08-11 00:00:00
3,14.82,2023-08-14 00:00:00
3,16.46,2023-08-15 00:00:00
3,16.78,2023-08-16 00:00:00
3,17.89,2023-08-17 00:00:00
3,17.3,2023-08-18 00:00:00
3,17.13,2023-08-21 00:00:00
3,16.97,2023-08-22 00:00:00
3,15.98,2023-08-23 00:00:00
3,17.2,2023-08-24 00:00:00
3,15.68,2023-08-25 00:00:00
3,15.08,2023-08-28 00:00:00
3,14.45,2023-08-29 00:00:00
3,13.88,2023-08-30 00:00:00
3,13.57,2023-08-31 00:00:00
3,13.09,2023-09-01 00:00:00
3,13.82,2023-09-04 00:00:00
3,14.01,2023-09-05 00:00:00
3,14.45,2023-09-06 00:00:00
3,14.4,2023-09-07 00:00:00
3,13.84,2023-09-08 00:00:00
3,13.8,2023-09-11 00:00:00
3,14.23,2023-09-12 00:00:00
3,13.48,2023-09-13 00:00:00
3,12.82,2023-09-14 00:00:00
3,13.79,2023-09-15 00:00:00
3,14.0,2023-09-18 00:00:00
3,14.11,2023-09-19 00:00:00
3,15.14,2023-09-20 00:00:00
3,17.54,2023-09-21 00:00:00
3,17.2,2023-09-22 00:00:00
3,16.9,2023-09-25 00:00:00
3,18.94,2023-09-26 00:00:00
3,18.22,2023-09-27 00:00:00
3,17.34,2023-09-28 00:00:00
3,17.52,2023-09-29 00:00:00
3,17.61,2023-10-02 00:00:00
3,19.78,2023-10-03 00:00:00
3,18.58,2023-10-04 00:00:00
3,18.49,2023-10-05 00:00:00
3,17.45,2023-10-06 00:00:00
3,17.7,2023-10-09 00:00:00
3,17.03,2023-10-10 00:00:00
3,16.09,2023-10-11 00:00:00
3,16.69,2023-10-12 00:00:00
3,19.32,2023-10-13 00:00:00
3,17.21,2023-10-16 00:00:00
3,17.88,2023-10-17 00:00:00
3,19.22,2023-10-18 00:00:00
3,21.4,2023-10-19 00:00:00
3,21.71,2023-10-20 00:00:00
3,20.37,2023-10-23 00:00:00
3,18.97,2023-10-24 00:00:00
3,20.19,2023-10-25 00:00:00
3,20.68,2023-10-26 00:00:00
3,21.27,2023-10-27 00:00:00
3,19.75,2023-10-30 00:00:00
3,18.14,2023-10-31 00:00:00
3,16.87,2023-11-01 00:00:00
3,15.66,2023-11-02 00:00:00
3,14.91,2023-11-03 00:00:00
3,14.89,2023-11-06 00:00:00
3,14.81,2023-11-07 00:00:00
3,14.45,2023-11-08 00:00:00
3,15.29,2023-11-09 00:00:00
3,14.17,2023-11-10 00:00:00
3,14.76,2023-11-13 00:00:00
3,14.16,2023-11-14 00:00:00
3,14.18,2023-11-15 00:00:00
3,14.32,2023-11-16 00:00:00
3,13.8,2023-11-17 00:00:00
3,13.41,2023-11-20 00:00:00
3,13.35,2023-11-21 00:00:00
3,12.85,2023-11-22 00:00:00
3,12.8,2023-11-23 00:00:00
3,12.46,2023-11-24 00:00:00
3,12.69,2023-11-27 00:00:00
3,12.69,2023-11-28 00:00:00
3,12.98,2023-11-29 00:00:00
3,12.92,2023-11-30 00:00:00
3,12.63,2023-12-01 00:00:00
3,13.08,2023-12-04 00:00:00
3,12.85,2023-12-05 00:00:00
3,12.97,2023-12-06 00:00:00
3,13.06,2023-12-07 00:00:00
3,12.35,2023-12-08 00:00:00
3,12.63,2023-12-11 00:00:00
3,12.07,2023-12-12 00:00:00
3,12.19,2023-12-13 00:00:00
3,12.48,2023-12-14 00:00:00
3,12.28,2023-12-15 00:00:00
3,12.56,2023-12-18 00:00:00
3,12.53,2023-12-19 00:00:00
3,13.67,2023-12-20 00:00:00
3,13.65,2023-12-21 00:00:00
3,13.03,2023-12-22 00:00:00
3,12.99,2023-12-26 00:00:00
3,12.43,2023-12-27 00:00:00
3,12.47,2023-12-28 00:00:00
3,12.45,2023-12-29 00:00:00
3,13.2,2024-01-02 00:00:00
3,14.04,2024-01-03 00:00:00
3,14.13,2024-01-04 00:00:00
3,13.35,2024-01-05 00:00:00
3,13.08,2024-01-08 00:00:00
3,12.76,2024-01-09 00:00:00
3,12.69,2024-01-10 00:00:00
3,12.44,2024-01-11 00:00:00
3,12.7,2024-01-12 00:00:00
3,13.25,2024-01-15 00:00:00
3,13.84,2024-01-16 00:00:00
3,14.79,2024-01-17 00:00:00
3,14.13,2024-01-18 00:00:00
3,13.3,2024-01-19 00:00:00
3,13.19,2024-01-22 00:00:00
3,12.55,2024-01-23 00:00:00
3,13.14,2024-01-24 00:00:00
3,13.45,2024-01-25 00:00:00
3,13.26,2024-01-26 00:00:00
3,13.6,2024-01-29 00:00:00
3,13.31,2024-01-30 00:00:00
3,14.35,2024-01-31 00:00:00
3,13.88,2024-02-01 00:00:00
3,13.85,2024-02-02 00:00:00
3,13.67,2024-02-05 00:00:00
3,13.06,2024-02-06 00:00:00
3,12.83,2024-02-07 00:00:00
3,12.79,2024-02-08 00:00:00
3,12.93,2024-02-09 00:00:00
3,13.93,2024-02-12 00:00:00
3,15.85,2024-02-13 00:00:00
3,14.38,2024-02-14 00:00:00
3,14.01,2024-02-15 00:00:00
3,14.24,2024-02-16 00:00:00
3,14.71,2024-02-19 00:00:00
3,15.42,2024-02-20 00:00:00
3,15.34,2024-02-21 00:00:00
3,14.54,2024-02-22 00:00:00
3,13.75,2024-02-23 00:00:00
3,13.74,2024-02-26 00:00:00
3,13.43,2024-02-27 00:00:00
3,13.84,2024-02-28 00:00:00
3,13.4,2024-02-29 00:00:00
3,13.11,2024-03-01 00:00:00
3,13.49,2024-03-04 00:00:00
3,14.46,2024-03-05 00:00:00
3,14.5,2024-03-06 00:00:00
3,14.44,2024-03-07 00:00:00
3,14.74,2024-03-08 00:00:00
3,15.22,2024-03-11 00:00:00
3,13.84,2024-03-12 00:00:00
3,13.75,2024-03-13 00:00:00
3,14.4,2024-03-14 00:00:00
3,14.41,2024-03-15 00:00:00
3,14.33,2024-03-18 00:00:00
3,13.82,2024-03-19 00:00:00
3,13.04,2024-03-20 00:00:00
3,12.92,2024-03-21 00:00:00
3,13.06,2024-03-22 00:00:00
3,13.19,2024-03-25 00:00:00
3,13.24,2024-03-26 00:00:00
3,12.78,2024-03-27 00:00:00
3,13.01,2024-03-28 00:00:00
3,13.65,2024-04-01 00:00:00
3,14.61,2024-04-02 00:00:00
3,14.33,2024-04-03 00:00:00
3,16.35,2024-04-04 00:00:00
3,16.03,2024-04-05 00:00:00
3,15.19,2024-04-08 00:00:00
3,14.98,2024-04-09 00:00:00
3,15.8,2024-04-10 00:00:00
3,14.91,2024-04-11 00:00:00
3,17.31,2024-04-12 00:00:00
3,19.23,2024-04-15 00:00:00
3,18.4,2024-04-16 00:00:00
3,18.21,2024-04-17 00:00:00
3,18.0,2024-04-18 00:00:00
3,18.71,2024-04-19 00:00:00
3,16.94,2024-04-22 00:00:00
3,15.69,2024-04-23 00:00:00
3,15.97,2024-04-24 00:00:00
3,15.37,2024-04-25 00:00:00
3,15.03,2024-04-26 00:00:00
3,14.67,2024-04-29 00:00:00
3,15.65,2024-04-30 00:00:00
3,15.39,2024-05-01 00:00:00
3,14.68,2024-05-02 00:00:00
3,13.49,2024-05-03 00:00:00
3,13.49,2024-05-06 00:00:00
3,13.23,2024-05-07 00:00:00
3,13.0,2024-05-08 00:00:00
3,12.69,2024-05-09 00:00:00
3,12.55,2024-05-10 00:00:00
3,13.6,2024-05-13 00:00:00
3,13.42,2024-05-14 00:00:00
3,12.45,2024-05-15 00:00:00
3,12.42,2024-05-16 00:00:00
3,11.99,2024-05-17 00:00:00
3,12.15,2024-05-20 00:00:00
3,11.86,2024-05-21 00:00:00
3,12.29,2024-05-22 00:00:00
3,12.77,2024-05-23 00:00:00
3,11.93,2024-05-24 00:00:00
3,12.36,2024-05-27 00:00:00
3,12.92,2024-05-28 00:00:00
3,14.28,2024-05-29 00:00:00
3,14.47,2024-05-30 00:00:00
3,12.92,2024-05-31 00:00:00
3,13.11,2024-06-03 00:00:00
3,13.16,2024-06-04 00:00:00
3,12.63,2024-06-05 00:00:00
3,12.58,2024-06-06 00:00:00
3,12.22,2024-06-07 00:00:00
3,12.74,2024-06-10 00:00:00
3,12.85,2024-06-11 00:00:00
3,12.04,2024-06-12 00:00:00
3,11.94,2024-06-13 00:00:00
3,12.66,2024-06-14 00:00:00
3,12.75,2024-06-17 00:00:00
3,12.3,2024-06-18 00:00:00
3,12.48,2024-06-19 00:00:00
3,13.28,2024-06-20 00:00:00
3,13.2,2024-06-21 00:00:00
3,13.33,2024-06-24 00:00:00
3,12.84,2024-06-25 00:00:00
3,12.55,2024-06-26 00:00:00
3,12.24,2024-06-27 00:00:00
3,12.44,2024-06-28 00:00:00
3,12.22,2024-07-01 00:00:00
3,12.03,2024-07-02 00:00:00
3,12.09,2024-07-03 00:00:00
3,12.26,2024-07-04 00:00:00
3,12.48,2024-07-05 00:00:00
3,12.37,2024-07-08 00:00:00
3,12.51,2024-07-09 00:00:00
3,12.85,2024-07-10 00:00:00
3,12.92,2024-07-11 00:00:00
3,12.46,2024-07-12 00:00:00
3,13.12,2024-07-15 00:00:00
3,13.19,2024-07-16 00:00:00
3,14.48,2024-07-17 00:00:00
3,15.93,2024-07-18 00:00:00
3,16.52,2024-07-19 00:00:00
3,14.91,2024-07-22 00:00:00
3,14.72,2024-07-23 00:00:00
3,18.04,2024-07-24 00:00:00
3,18.46,2024-07-25 00:00:00
3,16.39,2024-07-26 00:00:00
3,16.6,2024-07-29 00:00:00
3,17.69,2024-07-30 00:00:00
3,16.36,2024-07-31 00:00:00
3,18.59,2024-08-01 00:00:00
3,23.39,2024-08-02 00:00:00
3,38.57,2024-08-05 00:00:00
3,27.71,2024-08-06 00:00:00
3,27.85,2024-08-07 00:00:00
3,23.79,2024-08-08 00:00:00
3,20.37,2024-08-09 00:00:00
3,20.71,2024-08-12 00:00:00
3,18.12,2024-08-13 00:00:00
3,16.19,2024-08-14 00:00:00
3,15.23,2024-08-15 00:00:00
3,14.8,2024-08-16 00:00:00
3,14.65,2024-08-19 00:00:00
3,15.88,2024-08-20 00:00:00
3,16.27,2024-08-21 00:00:00
3,17.55,2024-08-22 00:00:00
3,15.86,2024-08-23 00:00:00
3,16.15,2024-08-26 00:00:00
3,15.43,2024-08-27 00:00:00
3,17.11,2024-08-28 00:00:00
3,15.65,2024-08-29 00:00:00
3,15.0,2024-08-30 00:00:00
3,15.55,2024-09-02 00:00:00
3,20.72,2024-09-03 00:00:00
3,21.32,2024-09-04 00:00:00
3,19.9,2024-09-05 00:00:00
3,22.38,2024-09-06 00:00:00
3,19.45,2024-09-09 00:00:00
3,19.08,2024-09-10 00:00:00
3,17.69,2024-09-11 00:00:00
3,17.07,2024-09-12 00:00:00
3,16.56,2024-09-13 00:00:00
3,17.14,2024-09-16 00:00:00
3,17.61,2024-09-17 00:00:00
3,18.23,2024-09-18 00:00:00
3,16.33,2024-09-19 00:00:00
3,16.15,2024-09-20 00:00:00
3,15.89,2024-09-23 00:00:00
3,15.39,2024-09-24 00:00:00
3,15.41,2024-09-25 00:00:00
3,15.37,2024-09-26 00:00:00
3,16.96,2024-09-27 00:00:00
3,16.73,2024-09-30 00:00:00
3,19.26,2024-10-01 00:00:00
3,18.9,2024-10-02 00:00:00
3,20.49,2024-10-03 00:00:00
3,19.21,2024-10-04 00:00:00
3,22.64,2024-10-07 00:00:00
3,21.42,2024-10-08 00:00:00
3,20.86,2024-10-09 00:00:00
3,20.93,2024-10-10 00:00:00
3,20.46,2024-10-11 00:00:00
3,19.7,2024-10-14 00:00:00
3,20.64,2024-10-15 00:00:00
3,19.58,2024-10-16 00:00:00
3,19.11,2024-10-17 00:00:00
3,18.03,2024-10-18 00:00:00
3,18.37,2024-10-21 00:00:00
3,18.2,2024-10-22 00:00:00
3,19.24,2024-10-23 00:00:00
3,19.08,2024-10-24 00:00:00
3,20.33,2024-10-25 00:00:00
3,19.8,2024-10-28 00:00:00
3,19.34,2024-10-29 00:00:00
3,20.35,2024-10-30 00:00:00
3,23.16,2024-10-31 00:00:00
3,21.88,2024-11-01 00:00:00
3,21.98,2024-11-04 00:00:00
3,20.49,2024-11-05 00:00:00
3,16.27,2024-11-06 00:00:00
3,15.2,2024-11-07 00:00:00
3,14.94,2024-11-08 00:00:00
3,14.97,2024-11-11 00:00:00
3,14.71,2024-11-12 00:00:00
3,14.02,2024-11-13 00:00:00
3,14.31,2024-11-14 00:00:00
3,16.14,2024-11-15 00:00:00
3,15.58,2024-11-18 00:00:00
3,16.35,2024-11-19 00:00:00
3,17.16,2024-11-20 00:00:00
3,16.87,2024-11-21 00:00:00
3,15.24,2024-11-22 00:00:00
3,14.6,2024-11-25 00:00:00
3,14.1,2024-11-26 00:00:00
3,14.1,2024-11-27 00:00:00
3,13.9,2024-11-28 00:00:00
3,13.51,2024-11-29 00:00:00
3,13.34,2024-12-02 00:00:00
3,13.3,2024-12-03 00:00:00
3,13.45,2024-12-04 00:00:00
3,13.54,2024-12-05 00:00:00
3,12.77,2024-12-06 00:00:00
3,14.19,2024-12-09 00:00:00
3,14.18,2024-12-10 00:00:00
3,13.58,2024-12-11 00:00:00
3,13.92,2024-12-12 00:00:00
3,13.81,2024-12-13 00:00:00
3,14.69,2024-12-16 00:00:00
3,15.87,2024-12-17 00:00:00
3,27.62,2024-12-18 00:00:00
3,24.09,2024-12-19 00:00:00
3,18.36,2024-12-20 00:00:00
3,16.78,2024-12-23 00:00:00
3,14.27,2024-12-24 00:00:00
3,14.73,2024-12-26 00:00:00
3,15.95,2024-12-27 00:00:00
3,17.4,2024-12-30 00:00:00
3,17.35,2024-12-31 00:00:00
3,17.93,2025-01-02 00:00:00
3,16.13,2025-01-03 00:00:00
3,16.04,2025-01-06 00:00:00
3,17.82,2025-01-07 00:00:00
3,17.7,2025-01-08 00:00:00
3,18.07,2025-01-09 00:00:00
3,19.54,2025-01-10 00:00:00
3,19.19,2025-01-13 00:00:00
3,18.71,2025-01-14 00:00:00
3,16.12,2025-01-15 00:00:00
3,16.6,2025-01-16 00:00:00
3,15.97,2025-01-17 00:00:00
3,15.81,2025-01-20 00:00:00
3,15.06,2025-01-21 00:00:00
3,15.1,2025-01-22 00:00:00
3,15.02,2025-01-23 00:00:00
3,14.85,2025-01-24 00:00:00
3,17.9,2025-01-27 00:00:00
3,16.41,2025-01-28 00:00:00
3,16.56,2025-01-29 00:00:00
3,15.84,2025-01-30 00:00:00
3,16.43,2025-01-31 00:00:00
3,18.62,2025-02-03 00:00:00
3,17.21,2025-02-04 00:00:00
3,15.77,2025-02-05 00:00:00
3,15.5,2025-02-06 00:00:00
3,16.54,2025-02-07 00:00:00
3,15.81,2025-02-10 00:00:00
3,16.02,2025-02-11 00:00:00
3,15.89,2025-02-12 00:00:00
3,15.1,2025-02-13 00:00:00
3,14.77,2025-02-14 00:00:00
3,15.37,2025-02-17 00:00:00
3,15.35,2025-02-18 00:00:00
3,15.27,2025-02-19 00:00:00
3,15.66,2025-02-20 00:00:00
3,18.21,2025-02-21 00:00:00
3,18.98,2025-02-24 00:00:00
3,19.43,2025-02-25 00:00:00
3,19.1,2025-02-26 00:00:00
3,21.13,2025-02-27 00:00:00
3,19.63,2025-02-28 00:00:00
3,22.78,2025-03-03 00:00:00
3,23.51,2025-03-04 00:00:00
3,21.93,2025-03-05 00:00:00
3,24.87,2025-03-06 00:00:00
3,23.37,2025-03-07 00:00:00
3,27.86,2025-03-10 00:00:00
3,26.92,2025-03-11 00:00:00
3,24.23,2025-03-12 00:00:00
3,24.66,2025-03-13 00:00:00
3,21.77,2025-03-14 00:00:00
3,20.51,2025-03-17 00:00:00
3,21.7,2025-03-18 00:00:00
3,19.9,2025-03-19 00:00:00
3,19.8,2025-03-20 00:00:00
3,19.28,2025-03-21 00:00:00
3,17.48,2025-03-24 00:00:00
3,17.15,2025-03-25 00:00:00
3,18.33,2025-03-26 00:00:00
3,18.69,2025-03-27 00:00:00
3,21.65,2025-03-28 00:00:00
3,22.28,2025-03-31 00:00:00
3,21.77,2025-04-01 00:00:00
3,21.51,2025-04-02 00:00:00
3,30.02,2025-04-03 00:00:00
3,45.31,2025-04-04 00:00:00
3,46.98,2025-04-07 00:00:00
3,52.33,2025-04-08 00:00:00
3,33.62,2025-04-09 00:00:00
3,40.72,2025-04-10 00:00:00
3,37.56,2025-04-11 00:00:00
3,30.89,2025-04-14 00:00:00
3,30.12,2025-04-15 00:00:00
3,32.64,2025-04-16 00:00:00
3,29.65,2025-04-17 00:00:00
3,33.82,2025-04-21 00:00:00
3,30.57,2025-04-22 00:00:00
3,28.45,2025-04-23 00:00:00
3,26.47,2025-04-24 00:00:00
3,24.84,2025-04-25 00:00:00
3,25.15,2025-04-28 00:00:00
